0.2000000000000004,-3.988933213155281,-3.988933213155281
0.2192956392286375,-3.195895484756936,-3.195895484756936
0.2404528869234831,-2.404493163085689,-2.404493163085689
0.263651347711282,-1.622527240279997,-1.622527240279997
0.2890879541491856,-0.8236046341782624,-0.8236046341782624
0.3169786384922235,-0.04720435494036512,-0.04720435494036512
0.347560165749876,0.7352992049553021,0.7352992049553021
0.3810921435926496,1.519430640505275,1.519430640505275
0.4178592261708091,2.302410995469653,2.302410995469653
0.4581735305535559,3.076607837244295,3.076607837244295
0.5023772863019165,3.856023244351561,3.856023244351561
0.5508457406676349,4.622633601821954,4.622633601821954
0.6039903440804039,5.390832719687878,5.390832719687878
0.6622622429651829,6.152873738085506,6.152873738085506
0.726156109540205,6.905582884946352,6.905582884946352
0.7962143411069955,7.653995773866469,7.653995773866469
0.873031664480333,8.393266257661502,8.393266257661502
0.9572601846452781,9.123987905687864,9.123987905687864
1.049614920499547,9.844784045894398,9.844784045894398
1.150879874674316,10.54888210845853,10.54888210845853
1.261914688960389,11.23855529328807,11.23855529328807
1.383661941837875,11.91458148769114,11.91458148769114
1.51715515005837,12.56757919232369,12.56757919232369
1.663527542205345,13.20111539656238,13.20111539656238
1.824021678711823,13.80825132112819,13.80825132112819
2.000000000000004,14.39147623771183,14.39147623771183
2.192956392286375,14.940586288988,14.940586288988
2.404528869234826,15.45848874665481,15.45848874665481
2.63651347711282,15.9495619833309,15.9495619833309
2.890879541491862,16.40488722205716,16.40488722205716
3.169786384922228,16.82539588294204,16.82539588294204
3.47560165749876,17.21206320969989,17.21206320969989
3.810921435926504,17.562851223038,17.562851223038
4.178592261708082,17.87861329597573,17.87861329597573
4.581735305535559,18.16263474779788,18.16263474779788
5.023772863019174,18.41636267628857,18.41636267628857
5.508457406676338,18.6404541898659,18.6404541898659
6.039903440804051,18.83968144597825,18.83968144597825
6.622622429651843,19.01220954654781,19.01220954654781
7.261561095402035,19.16235487742903,19.16235487742903
7.962143411069955,19.29527388752416,19.29527388752416
8.730316644803331,19.40870541033253,19.40870541033253
9.57260184645278,19.50692799396387,19.50692799396387
10.49614920499547,19.59098847286942,19.59098847286942
11.50879874674316,19.66580160537848,19.66580160537848
12.61914688960389,19.72593849120781,19.72593849120781
13.83661941837875,19.78101567692089,19.78101567692089
15.1715515005837,19.82585897530625,19.82585897530625
16.63527542205345,19.8629797235122,19.8629797235122
18.24021678711823,19.89630223040228,19.89630223040228
20,19.92471825767987,19.92471825767987
21.92956392286375,19.94609069095166,19.94609069095166
24.04528869234829,19.96550483289191,19.96550483289191
26.36513477112815,19.98409563335147,19.98409563335147
28.90879541491859,19.99864833302258,19.99864833302258
31.69786384922232,20.0106484007512,20.0106484007512
34.75601657498753,20.0218997343341,20.0218997343341
38.109214359265,20.02940134025534,20.02940134025534
41.78592261708086,20.03596752509783,20.03596752509783
45.8173530553555,20.04479349247783,20.04479349247783
50.2377286301917,20.06298245750333,20.06298245750333
55.08457406676343,20.05750635311464,20.05750635311464
60.39903440804038,20.06055142527767,20.06055142527767
66.22622429651823,20.06249723011829,20.06249723011829
72.61561095402043,20.0648407184998,20.0648407184998
79.62143411069955,20.0669700064295,20.0669700064295
87.30316644803322,20.06882236150181,20.06882236150181
95.72601846452781,20.07836017033824,20.07836017033824
104.9614920499547,20.08049175938952,20.08049175938952
115.0879874674314,20.06874953622425,20.06874953622425
126.1914688960389,20.07697859588149,20.07697859588149
138.3661941837875,20.07693395104627,20.07693395104627
151.7155150058369,20.07430902616003,20.07430902616003
166.3527542205345,20.07683213345101,20.07683213345101
182.4021678711823,20.0790062260232,20.0790062260232
200.0000000000002,20.08114608096005,20.08114608096005
219.2956392286372,20.08111102823237,20.08111102823237
240.4528869234826,20.08107914011323,20.08107914011323
263.6513477112817,20.08325359176765,20.08325359176765
289.0879541491856,20.08373035534212,20.08373035534212
316.9786384922228,20.08423695250435,20.08423695250435
347.5601657498756,20.08452427797635,20.08452427797635
381.0921435926496,20.08271781836879,20.08271781836879
417.8592261708081,20.08400286356893,20.08400286356893
458.1735305535555,20.08465086893933,20.08465086893933
502.3772863019164,20.08559632902992,20.08559632902992
550.8457406676338,20.08823623244722,20.08823623244722
603.9903440804032,20.08529436659287,20.08529436659287
662.2622429651828,20.08190861148057,20.08190861148057
726.1561095402035,20.0807940707351,20.0807940707351
796.2143411069947,20.08036149769996,20.08036149769996
873.0316644803331,20.08010004560811,20.08010004560811
957.260184645277,20.08083569676739,20.08083569676739
1049.614920499546,20.07627675339844,20.07627675339844
1150.879874674315,20.07451565577659,20.07451565577659
1261.914688960387,20.07078305742563,20.07078305742563
1383.661941837874,20.07052912391297,20.07052912391297
1517.155150058367,20.06589395157205,20.06589395157205
1663.527542205343,20.06254851282016,20.06254851282016
1824.021678711821,20.05676037257344,20.05676037257344
2000,20.05059280427123,20.05059280427123
2192.956392286371,20.04244285629416,20.04244285629416
2404.528869234829,20.0317597403052,20.0317597403052
2636.513477112815,20.0174470422311,20.0174470422311
2890.879541491857,20.00335356506969,20.00335356506969
3169.786384922227,19.988192814522,19.988192814522
3475.601657498753,19.96867062197037,19.96867062197037
3810.921435926499,19.94432924295574,19.94432924295574
4178.59226170808,19.91398699422834,19.91398699422834
4581.73530553555,19.87899044367747,19.87899044367747
5023.772863019159,19.8383243159311,19.8383243159311
5508.457406676335,19.78941337916329,19.78941337916329
6039.903440804038,19.73084117153487,19.73084117153487
6622.622429651823,19.663362953765,19.663362953765
7261.561095402032,19.57775462940459,19.57775462940459
7962.143411069955,19.47866228013871,19.47866228013871
8730.316644803323,19.36296466646672,19.36296466646672
9572.601846452775,19.2320784246651,19.2320784246651
10496.14920499545,19.08195567446028,19.08195567446028
11508.79874674314,18.90500868650901,18.90500868650901
12619.14688960388,18.70078919239073,18.70078919239073
13836.61941837873,18.46499650851971,18.46499650851971
15171.55150058369,18.20351433786166,18.20351433786166
16635.27542205342,17.90064271696476,17.90064271696476
18240.2167871182,17.56943181683457,17.56943181683457
20000.00000000001,17.19499452061126,17.19499452061126
21929.5639228637,16.78349323285641,16.78349323285641
24045.28869234827,16.34878702562084,16.34878702562084
26365.13477112817,15.86907822842081,15.86907822842081
28908.79541491855,15.35040700549902,15.35040700549902
31697.86384922229,14.80247822957268,14.80247822957268
34756.01657498749,14.22726395285414,14.22726395285414
38109.21435926495,13.62301411237175,13.62301411237175
41785.92261708083,12.97864766220447,12.97864766220447
45817.35305535546,12.33262998651632,12.33262998651632
50237.72863019164,11.6765922064138,11.6765922064138
55084.5740667633,10.98520822840059,10.98520822840059
60399.03440804034,10.26616041012759,10.26616041012759
66226.22429651827,9.538279261228272,9.538279261228272
72615.61095402025,8.813971859986543,8.813971859986543
79621.43411069947,8.076315812988845,8.076315812988845
87303.16644803314,7.307463211074605,7.307463211074605
95726.01846452766,6.564454190569266,6.564454190569266
104961.4920499546,5.773363923515324,5.773363923515324
115087.9874674313,5.022425570507814,5.022425570507814
126191.4688960387,4.238728056297968,4.238728056297968
138366.1941837874,3.460127964634228,3.460127964634228
151715.5150058367,2.672240337379816,2.672240337379816
166352.7542205343,1.889548572645716,1.889548572645716
182402.1678711819,1.102371173370692,1.102371173370692
200000,0.3046155468437362,0.3046155468437362
